id,education,marital_status,income,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,response,age,totalchildren,totalspend
7264,2n cycle,single,52195,5/12/2014,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,47,3,17
6274,master,married,83790,11/15/2013,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,77,0,1615
1377,master,widow,44551,8/31/2013,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,71,1,285
454,graduation,together,69508,11/14/2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,45,1,1135
1755,2n cycle,together,45204,4/11/2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,37,1,114
2075,graduation,married,72460,11/14/2013,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,56,0,1047
4785,phd,together,77622,4/14/2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,55,2,714
9076,phd,married,30732,1/5/2013,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,45,1,185
7079,graduation,divorced,63887,9/8/2012,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,63,1,1245
4653,graduation,together,42011,3/26/2013,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,47,1,189
7375,graduation,together,51369,10/25/2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,49,1,576
709,graduation,divorced,51537,12/9/2012,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,73,1,1103
460,phd,married,79930,8/8/2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,53,0,1753
3726,phd,together,34320,2/16/2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,39,1,17
6798,graduation,single,37070,3/20/2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,59,2,433
5341,2n cycle,divorced,81975,1/5/2013,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,63,1,1588
1606,graduation,together,38590,5/15/2013,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,54,1,22
9617,graduation,single,15033,4/16/2014,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,74,0,19
3233,phd,married,62745,3/23/2013,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,60,1,1117
89,2n cycle,married,22212,12/9/2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,50,1,69
2936,master,together,23661,12/4/2013,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,43,1,23
9449,phd,single,79761,10/4/2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,67,1,605
7297,graduation,single,7500,12/26/2013,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,52,1,57
11004,2n cycle,single,60182,5/17/2014,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,132,1,22
313,graduation,widow,73455,10/28/2013,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,57,0,2088
9940,graduation,together,64961,12/23/2012,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,67,1,1009
10735,graduation,single,22804,7/31/2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,54,1,26
9529,graduation,married,73687,11/28/2013,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,35,0,1627
6439,graduation,married,61074,8/17/2012,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,67,1,1102
7411,phd,married,31686,6/5/2014,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,61,2,17
2176,graduation,married,80134,5/20/2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,53,1,1690
9265,graduation,married,75027,1/9/2013,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,72,1,1390
8867,phd,married,67546,8/31/2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,37,0,2126
8932,master,together,65176,10/29/2012,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,56,1,1531
10236,master,single,31160,9/16/2013,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,50,1,64
6340,graduation,single,29938,10/27/2013,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,40,1,26
10089,graduation,divorced,102692,4/5/2013,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,51,0,1112
2227,2n cycle,together,26490,9/22/2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,67,0,210
10992,graduation,together,75702,8/29/2012,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,58,2,1148
5304,phd,single,30899,10/13/2012,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,51,1,33
309,phd,together,63342,10/16/2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,64,1,1101
3406,graduation,single,45989,10/22/2012,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,61,1,322
2661,graduation,single,18701,6/4/2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,61,2,44
3153,phd,single,40737,12/8/2013,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,68,3,17
10264,graduation,divorced,15287,10/10/2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,46,1,31
1184,phd,divorced,69674,5/22/2013,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,57,2,845
4200,master,married,44159,6/17/2014,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,55,1,275
9396,phd,married,37717,11/23/2012,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,47,1,25
2387,master,together,43776,2/3/2013,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,73,2,275
6690,master,married,38179,3/14/2013,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,59,2,90
1225,graduation,married,80124,6/26/2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,62,0,1495
9703,phd,married,38097,10/15/2012,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,55,2,184
291,graduation,married,72940,6/19/2013,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,55,0,981
4557,graduation,together,22070,10/4/2013,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,55,1,67
2379,graduation,single,69267,9/22/2012,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,72,0,1635
5726,master,single,31788,3/20/2014,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,42,1,60
3066,phd,together,61905,2/4/2014,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,50,1,231
6336,graduation,married,29315,4/6/2014,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,65,2,48
10967,graduation,divorced,33378,2/6/2013,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,62,2,99
2304,phd,together,66313,9/16/2013,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,62,1,770
3445,graduation,single,60714,1/17/2013,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,69,0,957
7828,master,together,77882,4/30/2014,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,44,0,818
3762,phd,single,69867,4/2/2013,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,39,0,925
4391,master,divorced,63841,4/21/2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,57,1,908
4669,basic,married,24480,2/11/2013,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,44,1,102
10144,graduation,together,51369,10/25/2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,49,1,576
8652,graduation,together,37760,8/31/2012,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,79,0,317
1672,phd,together,65640,3/1/2014,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,51,1,461
8962,master,married,44319,4/17/2014,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,50,2,37
9974,graduation,married,30631,7/12/2013,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,51,1,70
10983,graduation,together,75278,1/29/2013,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,73,0,930
8148,master,together,50898,1/8/2013,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,69,2,859
10102,graduation,widow,79946,5/12/2014,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,59,0,1478
4697,master,divorced,35416,6/13/2013,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,76,0,390
9262,2n cycle,together,32414,7/4/2013,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,41,0,52
7254,graduation,together,38361,12/27/2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,56,1,137
4543,graduation,married,82497,10/31/2012,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,45,0,1919
4927,graduation,together,16626,1/15/2014,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,54,2,68
10451,graduation,together,29672,3/12/2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,60,2,25
2926,master,together,55951,8/23/2012,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,73,1,1374
2874,2n cycle,divorced,35388,3/7/2013,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,37,1,32
9738,master,together,42386,1/13/2013,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,39,1,100
7119,graduation,single,68627,1/12/2013,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,43,0,825
3924,phd,divorced,57912,3/17/2014,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,60,1,916
5827,graduation,divorced,35246,4/16/2014,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,67,2,62
5596,2n cycle,together,58821,10/12/2013,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,69,1,728
10812,phd,married,46377,3/1/2014,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,47,1,90
1717,graduation,single,39747,4/13/2014,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,37,1,273
9491,graduation,together,23976,12/27/2013,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,41,1,66
9274,master,married,80950,3/28/2013,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,64,0,1213
6609,graduation,widow,27038,9/18/2012,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,59,0,107
6963,graduation,single,77457,3/5/2014,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,78,0,1157
4440,master,married,64100,9/10/2013,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,61,1,546
1379,master,together,42670,4/27/2013,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,33,0,241
10032,graduation,divorced,12571,1/18/2014,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,49,1,53
2826,graduation,married,22574,10/28/2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,58,3,37
2437,graduation,married,51381.5,6/3/2013,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,36,0,1611
6320,master,single,70893,2/6/2013,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,49,0,1508
3050,graduation,married,54198,12/17/2013,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,59,2,235
231,master,together,28839,3/11/2014,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,69,2,32
2392,graduation,married,40321,7/29/2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,53,2,102
9478,graduation,single,66503,8/14/2012,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,40,1,401
113,graduation,married,30833,7/16/2013,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,74,2,28
2863,graduation,single,51381.5,8/23/2013,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,55,3,1052
1802,graduation,married,64795,1/17/2013,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,54,1,680
520,graduation,married,34421,7/1/2013,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,51,1,30
8275,phd,divorced,47025,2/9/2014,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,60,2,20
9750,phd,divorced,64325,2/7/2013,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,64,1,1307
2607,graduation,single,40464,1/11/2013,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,72,1,630
7214,graduation,married,62187,7/5/2013,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,68,0,1283
5835,phd,divorced,14849,7/2/2013,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,49,1,65
3896,graduation,married,27255,11/7/2013,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,41,1,37
10350,phd,married,54432,5/9/2013,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,75,3,38
7786,phd,single,29999,2/13/2013,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,39,1,160
2861,graduation,single,24072,4/16/2013,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,42,1,23
663,phd,single,33996,9/11/2013,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,36,0,71
10675,phd,married,66334,4/3/2013,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,69,1,1161
2521,master,married,35178,1/10/2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,54,1,59
9592,graduation,together,22010,6/30/2013,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,42,1,33
10151,graduation,divorced,62204,9/12/2012,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,65,2,946
7381,graduation,divorced,75693,12/6/2012,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,57,0,1442
4099,graduation,married,30675,11/12/2012,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,53,1,62
9560,graduation,together,83003,3/3/2013,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,60,0,1674
1150,phd,together,83532,9/26/2013,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,0,126,0,1853
10172,graduation,single,68655,8/10/2012,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,37,0,1538
11191,graduation,divorced,41411,12/7/2013,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,39,0,139
9707,phd,married,55212,11/23/2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,56,1,1182
6245,phd,together,59292,6/13/2013,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,75,1,507
8234,basic,together,27190,8/15/2013,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,52,1,18
1411,graduation,divorced,82623,11/10/2013,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,73,0,940
8553,graduation,married,44300,6/23/2013,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,60,2,42
1826,graduation,divorced,84835,6/16/2014,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,55,0,1190
8842,graduation,widow,30372,12/25/2012,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,54,2,44
11030,master,married,33181,1/3/2014,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,49,1,16
2579,graduation,married,71113,12/17/2013,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,68,1,835
175,graduation,married,71952,1/10/2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,39,1,1443
9185,phd,single,69759,10/28/2013,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,59,0,1029
11056,graduation,married,72099,10/27/2012,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,51,0,1188
9365,phd,single,60000,12/22/2012,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,49,1,1277
6201,graduation,single,38643,11/29/2013,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,47,2,49
2061,graduation,married,50737,5/11/2013,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,70,1,99
6184,phd,married,68462,12/12/2012,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,56,0,1670
6142,master,married,65073,8/20/2013,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,82,0,900
4107,phd,together,46681,10/8/2013,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,77,2,425
7274,graduation,married,78618,9/28/2012,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,68,0,2153
9336,phd,widow,62187,3/22/2014,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,56,1,636
2958,graduation,married,28442,2/24/2014,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,47,2,57
933,phd,married,37717,11/23/2012,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,47,1,25
5837,graduation,married,51479,12/28/2012,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,58,2,494
10704,graduation,single,54803,8/21/2012,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,56,1,693
5125,graduation,married,79530,5/17/2013,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,65,0,1348
4432,graduation,divorced,31615,3/16/2013,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,49,1,51
5955,graduation,together,72025,11/17/2012,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,63,0,1932
2928,phd,single,52614,12/1/2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,50,1,990
5680,2n cycle,married,35684,4/22/2014,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,41,1,30
10313,graduation,married,48178,10/28/2012,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,50,2,254
2557,master,single,29548,8/29/2013,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,55,1,29
1245,graduation,single,63810,11/11/2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,59,1,1371
1519,phd,single,38578,6/22/2013,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,53,2,73
10703,master,single,46098,8/18/2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,50,2,120
1726,graduation,single,22585,3/18/2013,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,55,0,81
4459,graduation,single,30279,12/30/2012,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,36,1,37
1729,phd,together,66426,10/2/2013,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,64,1,1377
1517,graduation,single,30822,6/14/2013,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,56,1,51
2098,phd,married,33581,1/8/2013,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,56,2,17
9543,graduation,married,19986,11/14/2013,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,40,1,22
6878,graduation,widow,27421,12/12/2012,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,71,0,324
3310,2n cycle,married,35688,8/22/2012,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,52,3,211
2724,master,single,36143,3/30/2014,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,44,1,19
948,graduation,single,10245,5/15/2013,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,54,1,41
6720,master,together,43795,10/16/2013,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,57,1,492
6202,graduation,together,63381,10/5/2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,65,1,1005
2066,graduation,together,38823,8/30/2012,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,76,1,114
9799,phd,divorced,83664,5/8/2013,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,57,2,1173
8318,graduation,together,90300,1/3/2014,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,46,0,1738
5642,master,together,62499,12/9/2013,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,46,1,222
2669,graduation,single,74293,5/4/2014,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,32,0,1127
455,phd,married,51012,4/18/2013,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,79,0,209
7683,master,married,70777,2/25/2014,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,57,1,787
3428,phd,together,68682,10/6/2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,34,0,1598
7414,graduation,married,43824,9/15/2012,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,54,2,186
6354,graduation,together,15345,8/31/2012,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,41,1,47
798,graduation,single,23442,12/24/2012,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,38,1,27
8213,2n cycle,together,14515,11/9/2012,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,45,1,96
2488,2n cycle,divorced,31395,3/23/2013,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,69,2,64
9999,graduation,together,75276,9/27/2012,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,60,0,1040
7617,graduation,single,42373,8/15/2013,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,51,2,163
615,graduation,together,30507,3/11/2013,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,65,0,343
2552,phd,single,55521,10/22/2013,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,1,70,3,446
194,graduation,married,48006,6/9/2014,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,60,2,41
3645,phd,single,27213,8/30/2012,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,53,1,70
8890,phd,divorced,65808,5/30/2014,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0,54,2,272
5049,phd,together,30351,6/6/2013,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,51,1,46
9973,graduation,married,50437,10/17/2012,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,62,2,490
7301,2n cycle,single,23616,11/17/2012,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,43,1,79
10882,graduation,married,53858,11/9/2012,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,49,1,915
7030,phd,married,66465,3/30/2013,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,0,70,1,1485
7422,graduation,single,46923,8/22/2012,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,38,1,369
3523,graduation,together,75072,1/23/2013,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,63,1,1073
7106,phd,married,75865,3/31/2014,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,0,82,0,1242
6504,2n cycle,together,19789,11/20/2013,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,50,1,78
5067,graduation,together,80134,2/14/2014,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,31,0,1378
4216,graduation,single,91065,2/22/2013,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,0,1,44,0,1474
8581,master,married,49505,3/5/2013,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,54,2,751
5929,phd,married,37401,5/6/2014,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,52,1,48
3129,graduation,married,30096,5/22/2014,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,42,1,45
6528,master,together,18492,6/5/2014,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,43,1,10
1361,master,married,82584,6/4/2013,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,1,51,0,1435
6932,phd,married,93027,4/13/2013,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,84,0,2119
7284,graduation,married,48686,12/4/2013,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,72,3,20
1340,graduation,married,92910,4/24/2014,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,0,39,0,1795
8746,graduation,married,75433,4/5/2014,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,0,36,1,1188
5987,2n cycle,together,10404,5/4/2014,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,0,36,1,43
3767,graduation,married,61314,4/25/2013,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,0,57,1,1008
3725,phd,single,84865,5/9/2013,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,1,64,0,1688
4324,graduation,married,42387,10/29/2012,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,0,36,1,684
238,2n cycle,together,67309,1/23/2013,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,58,2,1082
6694,graduation,married,75236,11/25/2013,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,0,61,1,1068
